filename,cell_type,xmin,ymin,xmax,ymax
BloodImage_00029.jpg,RBC,139,320,260,427
BloodImage_00029.jpg,RBC,256,365,377,472
BloodImage_00029.jpg,RBC,390,356,511,463
BloodImage_00029.jpg,RBC,506,110,624,196
BloodImage_00029.jpg,RBC,517,57,638,148
BloodImage_00029.jpg,RBC,421,8,526,107
BloodImage_00029.jpg,RBC,70,23,200,145
BloodImage_00029.jpg,RBC,19,70,129,186
BloodImage_00029.jpg,RBC,1,128,87,251
BloodImage_00029.jpg,RBC,1,194,79,318
BloodImage_00029.jpg,RBC,1,264,75,366
BloodImage_00029.jpg,RBC,1,310,75,412
BloodImage_00029.jpg,RBC,24,355,105,459
BloodImage_00029.jpg,RBC,11,423,103,480
BloodImage_00029.jpg,RBC,207,1,300,51
BloodImage_00029.jpg,RBC,275,1,365,74
BloodImage_00015.jpg,WBC,145,4,361,240
BloodImage_00015.jpg,RBC,353,135,428,232
BloodImage_00015.jpg,RBC,354,12,448,128
BloodImage_00015.jpg,RBC,440,78,540,160
BloodImage_00015.jpg,RBC,537,47,638,144
BloodImage_00015.jpg,RBC,435,1,538,75
BloodImage_00015.jpg,RBC,411,359,522,459
BloodImage_00015.jpg,RBC,266,409,374,480
BloodImage_00015.jpg,RBC,1,396,134,480
BloodImage_00015.jpg,RBC,1,272,102,379
BloodImage_00015.jpg,RBC,62,62,165,169
BloodImage_00015.jpg,RBC,248,201,351,308
BloodImage_00015.jpg,RBC,91,300,204,391
BloodImage_00015.jpg,RBC,564,140,640,240
BloodImage_00015.jpg,Platelets,291,373,337,410
BloodImage_00015.jpg,RBC,373,202,484,302
BloodImage_00001.jpg,WBC,68,315,286,480
BloodImage_00001.jpg,RBC,346,361,446,454
BloodImage_00001.jpg,RBC,53,179,146,299
BloodImage_00001.jpg,RBC,449,400,536,480
BloodImage_00001.jpg,RBC,461,132,548,212
BloodImage_00001.jpg,RBC,454,295,541,375
BloodImage_00001.jpg,RBC,417,283,508,383
BloodImage_00001.jpg,RBC,278,342,369,451
BloodImage_00001.jpg,RBC,545,62,636,159
BloodImage_00001.jpg,RBC,485,91,576,188
BloodImage_00001.jpg,RBC,376,171,438,253
BloodImage_00001.jpg,RBC,329,177,395,271
BloodImage_00001.jpg,RBC,291,59,407,168
BloodImage_00001.jpg,RBC,299,1,404,68
BloodImage_00001.jpg,RBC,346,26,449,138
BloodImage_00001.jpg,RBC,134,1,241,95
BloodImage_00001.jpg,RBC,1,38,98,164
BloodImage_00001.jpg,RBC,165,160,257,264
BloodImage_00001.jpg,RBC,464,209,566,319
BloodImage_00149.jpg,RBC,328,181,430,281
BloodImage_00149.jpg,RBC,15,1,130,96
BloodImage_00149.jpg,RBC,435,154,549,266
BloodImage_00149.jpg,RBC,104,240,218,338
BloodImage_00149.jpg,RBC,524,363,638,460
BloodImage_00149.jpg,RBC,513,20,627,117
BloodImage_00149.jpg,RBC,228,51,343,160
BloodImage_00149.jpg,RBC,373,69,464,149
BloodImage_00149.jpg,Platelets,407,396,446,428
BloodImage_00149.jpg,WBC,58,55,207,206
BloodImage_00161.jpg,RBC,148,160,234,247
BloodImage_00161.jpg,RBC,110,145,216,228
BloodImage_00161.jpg,RBC,81,232,194,337
BloodImage_00161.jpg,RBC,456,146,565,261
BloodImage_00161.jpg,RBC,254,344,363,459
BloodImage_00161.jpg,RBC,407,178,516,293
BloodImage_00161.jpg,RBC,305,310,413,405
BloodImage_00161.jpg,RBC,522,1,639,86
BloodImage_00161.jpg,RBC,492,261,600,376
BloodImage_00161.jpg,RBC,387,266,506,402
BloodImage_00161.jpg,RBC,135,338,245,439
BloodImage_00161.jpg,RBC,61,341,171,442
BloodImage_00161.jpg,RBC,1,88,59,181
BloodImage_00161.jpg,WBC,191,25,396,221
BloodImage_00175.jpg,RBC,19,2,129,114
BloodImage_00175.jpg,RBC,1,176,99,293
BloodImage_00175.jpg,RBC,187,56,283,152
BloodImage_00175.jpg,RBC,298,182,418,275
BloodImage_00175.jpg,RBC,396,249,516,342
BloodImage_00175.jpg,RBC,520,9,640,102
BloodImage_00175.jpg,RBC,29,305,149,398
BloodImage_00175.jpg,RBC,520,107,640,221
BloodImage_00175.jpg,RBC,110,172,196,260
BloodImage_00175.jpg,WBC,211,248,422,479
BloodImage_00349.jpg,RBC,400,48,497,176
BloodImage_00349.jpg,RBC,520,188,621,293
BloodImage_00349.jpg,RBC,470,1,577,88
BloodImage_00349.jpg,RBC,139,179,247,275
BloodImage_00349.jpg,RBC,194,348,303,462
BloodImage_00349.jpg,RBC,344,362,446,454
BloodImage_00349.jpg,RBC,134,270,242,366
BloodImage_00349.jpg,RBC,100,363,211,479
BloodImage_00349.jpg,RBC,252,116,363,190
BloodImage_00349.jpg,RBC,234,1,299,115
BloodImage_00349.jpg,RBC,512,80,604,170
BloodImage_00349.jpg,RBC,452,350,547,448
BloodImage_00349.jpg,RBC,1,241,92,346
BloodImage_00349.jpg,WBC,202,181,419,392
BloodImage_00163.jpg,RBC,474,80,575,176
BloodImage_00163.jpg,RBC,405,78,506,174
BloodImage_00163.jpg,RBC,453,227,550,348
BloodImage_00163.jpg,RBC,64,89,161,210
BloodImage_00163.jpg,RBC,1,330,87,434
BloodImage_00163.jpg,RBC,277,301,389,394
BloodImage_00163.jpg,WBC,279,128,437,301
BloodImage_00163.jpg,Platelets,604,125,640,177
BloodImage_00177.jpg,RBC,375,115,498,215
BloodImage_00177.jpg,RBC,279,264,399,392
BloodImage_00177.jpg,RBC,447,189,560,307
BloodImage_00177.jpg,RBC,121,341,256,442
BloodImage_00177.jpg,RBC,1,101,75,244
BloodImage_00177.jpg,RBC,323,6,453,122
BloodImage_00177.jpg,RBC,452,1,537,119
BloodImage_00177.jpg,RBC,542,259,640,383
BloodImage_00177.jpg,RBC,550,124,640,233
BloodImage_00177.jpg,RBC,553,1,640,85
BloodImage_00177.jpg,RBC,306,377,425,480
BloodImage_00177.jpg,Platelets,506,156,536,187
BloodImage_00177.jpg,Platelets,385,217,438,264
BloodImage_00177.jpg,WBC,176,92,372,268
BloodImage_00017.jpg,WBC,128,215,336,391
BloodImage_00017.jpg,RBC,406,176,514,272
BloodImage_00017.jpg,RBC,400,73,510,181
BloodImage_00017.jpg,RBC,215,87,299,187
BloodImage_00017.jpg,RBC,435,302,547,400
BloodImage_00017.jpg,RBC,424,354,536,452
BloodImage_00017.jpg,RBC,131,382,235,470
BloodImage_00017.jpg,RBC,481,164,585,252
BloodImage_00017.jpg,RBC,5,335,102,434
BloodImage_00017.jpg,RBC,1,101,53,205
BloodImage_00017.jpg,RBC,221,390,340,464
BloodImage_00017.jpg,RBC,156,1,260,84
BloodImage_00017.jpg,RBC,279,37,381,145
BloodImage_00017.jpg,RBC,528,1,621,87
BloodImage_00017.jpg,RBC,488,11,581,98
BloodImage_00017.jpg,RBC,4,245,106,353
BloodImage_00017.jpg,RBC,322,335,424,443
BloodImage_00017.jpg,Platelets,382,47,419,79
BloodImage_00003.jpg,WBC,127,40,344,226
BloodImage_00003.jpg,RBC,317,93,424,195
BloodImage_00003.jpg,RBC,379,146,471,234
BloodImage_00003.jpg,RBC,504,210,614,302
BloodImage_00003.jpg,RBC,417,248,553,369
BloodImage_00003.jpg,RBC,514,13,615,136
BloodImage_00003.jpg,RBC,417,1,520,88
BloodImage_00003.jpg,RBC,1,126,79,240
BloodImage_00003.jpg,RBC,47,202,158,317
BloodImage_00003.jpg,RBC,314,284,424,377
BloodImage_00003.jpg,RBC,365,350,484,451
BloodImage_00003.jpg,RBC,1,347,86,434
BloodImage_00003.jpg,RBC,49,396,183,480
BloodImage_00003.jpg,RBC,514,385,595,477
BloodImage_00003.jpg,RBC,56,66,151,211
BloodImage_00003.jpg,RBC,213,253,333,368
BloodImage_00003.jpg,Platelets,335,268,370,299
BloodImage_00215.jpg,RBC,407,57,519,158
BloodImage_00215.jpg,RBC,303,62,386,163
BloodImage_00215.jpg,RBC,262,401,357,480
BloodImage_00215.jpg,RBC,239,187,329,293
BloodImage_00215.jpg,RBC,230,56,305,147
BloodImage_00215.jpg,RBC,486,255,586,367
BloodImage_00215.jpg,RBC,448,355,541,441
BloodImage_00215.jpg,RBC,537,403,636,480
BloodImage_00215.jpg,RBC,396,429,495,480
BloodImage_00215.jpg,RBC,315,293,408,379
BloodImage_00215.jpg,RBC,368,258,464,361
BloodImage_00215.jpg,RBC,4,383,101,480
BloodImage_00215.jpg,RBC,1,262,66,378
BloodImage_00215.jpg,WBC,63,267,287,467
BloodImage_00215.jpg,Platelets,452,147,493,186
BloodImage_00215.jpg,Platelets,579,254,628,294
BloodImage_00201.jpg,RBC,302,9,406,100
BloodImage_00201.jpg,RBC,13,213,131,337
BloodImage_00201.jpg,RBC,60,338,149,452
BloodImage_00201.jpg,RBC,1,358,89,472
BloodImage_00201.jpg,RBC,169,157,275,253
BloodImage_00201.jpg,RBC,388,135,494,231
BloodImage_00201.jpg,RBC,501,313,604,416
BloodImage_00201.jpg,RBC,250,204,347,298
BloodImage_00201.jpg,RBC,59,25,155,128
BloodImage_00201.jpg,WBC,324,225,523,425
BloodImage_00201.jpg,Platelets,607,132,640,165
BloodImage_00201.jpg,Platelets,564,419,598,460
BloodImage_00229.jpg,RBC,106,282,215,409
BloodImage_00229.jpg,RBC,402,152,518,259
BloodImage_00229.jpg,RBC,462,68,554,178
BloodImage_00229.jpg,RBC,323,87,438,201
BloodImage_00229.jpg,RBC,524,275,617,387
BloodImage_00229.jpg,RBC,24,306,110,410
BloodImage_00229.jpg,RBC,115,111,218,214
BloodImage_00229.jpg,RBC,33,201,165,293
BloodImage_00229.jpg,RBC,226,1,337,64
BloodImage_00229.jpg,RBC,362,344,496,463
BloodImage_00229.jpg,Platelets,225,194,268,233
BloodImage_00229.jpg,Platelets,510,430,549,465
BloodImage_00229.jpg,WBC,192,256,363,417
BloodImage_00228.jpg,RBC,209,347,313,436
BloodImage_00228.jpg,RBC,285,278,405,376
BloodImage_00228.jpg,RBC,106,269,215,389
BloodImage_00228.jpg,RBC,103,170,204,276
BloodImage_00228.jpg,RBC,52,78,150,181
BloodImage_00228.jpg,RBC,504,303,602,406
BloodImage_00228.jpg,RBC,403,155,507,262
BloodImage_00228.jpg,RBC,294,145,403,251
BloodImage_00228.jpg,RBC,361,360,470,466
BloodImage_00228.jpg,RBC,28,255,137,361
BloodImage_00228.jpg,RBC,34,1,143,62
BloodImage_00200.jpg,RBC,115,1,237,97
BloodImage_00200.jpg,RBC,138,400,254,480
BloodImage_00200.jpg,RBC,547,242,640,347
BloodImage_00200.jpg,RBC,1,107,119,190
BloodImage_00200.jpg,RBC,183,134,305,231
BloodImage_00200.jpg,RBC,64,324,186,421
BloodImage_00200.jpg,RBC,248,307,362,410
BloodImage_00200.jpg,RBC,494,22,613,140
BloodImage_00200.jpg,RBC,548,111,636,208
BloodImage_00200.jpg,Platelets,263,89,299,126
BloodImage_00200.jpg,WBC,345,264,553,446
BloodImage_00214.jpg,RBC,206,125,333,236
BloodImage_00214.jpg,RBC,87,201,186,299
BloodImage_00214.jpg,RBC,2,1,98,96
BloodImage_00214.jpg,RBC,31,98,155,195
BloodImage_00214.jpg,RBC,284,258,380,344
BloodImage_00214.jpg,RBC,252,306,356,418
BloodImage_00214.jpg,RBC,237,361,341,473
BloodImage_00214.jpg,RBC,390,226,508,311
BloodImage_00214.jpg,RBC,487,408,600,480
BloodImage_00214.jpg,RBC,429,301,570,420
BloodImage_00214.jpg,RBC,340,372,445,480
BloodImage_00214.jpg,RBC,513,1,633,98
BloodImage_00214.jpg,RBC,146,341,249,446
BloodImage_00214.jpg,RBC,307,11,410,116
BloodImage_00214.jpg,RBC,32,272,135,377
BloodImage_00214.jpg,Platelets,253,47,294,94
BloodImage_00214.jpg,Platelets,1,75,34,123
BloodImage_00214.jpg,WBC,365,64,564,232
BloodImage_00002.jpg,RBC,385,98,523,198
BloodImage_00002.jpg,RBC,384,164,499,260
BloodImage_00002.jpg,RBC,101,120,224,222
BloodImage_00002.jpg,RBC,130,344,234,443
BloodImage_00002.jpg,RBC,161,381,254,480
BloodImage_00002.jpg,RBC,14,228,123,344
BloodImage_00002.jpg,RBC,306,293,415,409
BloodImage_00002.jpg,RBC,531,103,632,221
BloodImage_00002.jpg,RBC,492,233,593,347
BloodImage_00002.jpg,RBC,364,261,465,375
BloodImage_00002.jpg,RBC,264,60,365,174
BloodImage_00002.jpg,RBC,249,174,369,296
BloodImage_00002.jpg,WBC,283,1,567,106
BloodImage_00002.jpg,RBC,109,1,202,98
BloodImage_00002.jpg,RBC,135,66,228,164
BloodImage_00002.jpg,RBC,480,374,590,480
BloodImage_00016.jpg,WBC,151,118,329,279
BloodImage_00016.jpg,RBC,121,323,242,440
BloodImage_00016.jpg,RBC,324,115,418,236
BloodImage_00016.jpg,RBC,450,329,542,442
BloodImage_00016.jpg,RBC,427,364,519,477
BloodImage_00016.jpg,RBC,230,333,346,449
BloodImage_00016.jpg,RBC,448,91,549,168
BloodImage_00016.jpg,RBC,570,290,640,403
BloodImage_00016.jpg,RBC,523,69,637,174
BloodImage_00016.jpg,RBC,334,219,451,337
BloodImage_00016.jpg,RBC,449,227,566,345
BloodImage_00016.jpg,RBC,66,155,160,276
BloodImage_00016.jpg,Platelets,97,327,129,365
BloodImage_00176.jpg,RBC,242,222,347,325
BloodImage_00176.jpg,RBC,464,43,556,137
BloodImage_00176.jpg,RBC,531,186,631,288
BloodImage_00176.jpg,RBC,23,88,124,195
BloodImage_00176.jpg,RBC,377,234,478,341
BloodImage_00176.jpg,RBC,59,196,160,303
BloodImage_00176.jpg,RBC,289,1,393,86
BloodImage_00176.jpg,RBC,152,274,256,360
BloodImage_00176.jpg,RBC,320,387,429,480
BloodImage_00176.jpg,RBC,190,412,322,480
BloodImage_00176.jpg,RBC,64,365,170,480
BloodImage_00176.jpg,WBC,107,34,324,234
BloodImage_00176.jpg,WBC,306,102,460,246
BloodImage_00176.jpg,Platelets,604,385,637,417
BloodImage_00162.jpg,RBC,67,167,165,268
BloodImage_00162.jpg,RBC,186,63,284,164
BloodImage_00162.jpg,RBC,99,98,194,174
BloodImage_00162.jpg,RBC,162,197,272,305
BloodImage_00162.jpg,RBC,230,134,358,244
BloodImage_00162.jpg,RBC,430,366,542,458
BloodImage_00162.jpg,RBC,509,394,609,480
BloodImage_00162.jpg,RBC,416,256,547,361
BloodImage_00162.jpg,RBC,495,126,596,231
BloodImage_00162.jpg,RBC,6,32,147,137
BloodImage_00162.jpg,RBC,351,160,452,279
BloodImage_00162.jpg,WBC,110,294,351,479
BloodImage_00162.jpg,Platelets,163,57,196,89
BloodImage_00189.jpg,RBC,385,66,502,191
BloodImage_00189.jpg,RBC,261,73,367,157
BloodImage_00189.jpg,RBC,483,156,587,303
BloodImage_00189.jpg,RBC,380,269,480,372
BloodImage_00189.jpg,RBC,80,1,192,81
BloodImage_00189.jpg,RBC,447,410,522,480
BloodImage_00189.jpg,RBC,203,350,334,456
BloodImage_00189.jpg,RBC,318,338,406,433
BloodImage_00189.jpg,RBC,1,142,100,253
BloodImage_00189.jpg,RBC,506,21,606,132
BloodImage_00189.jpg,RBC,566,392,640,480
BloodImage_00189.jpg,WBC,188,165,387,340
BloodImage_00189.jpg,RBC,100,198,206,282
BloodImage_00189.jpg,RBC,139,304,265,413
BloodImage_00348.jpg,RBC,214,350,310,453
BloodImage_00348.jpg,RBC,439,294,524,382
BloodImage_00348.jpg,RBC,103,220,224,322
BloodImage_00348.jpg,RBC,273,214,389,303
BloodImage_00348.jpg,RBC,525,283,630,368
BloodImage_00348.jpg,RBC,504,395,619,480
BloodImage_00348.jpg,RBC,93,413,204,480
BloodImage_00348.jpg,RBC,7,353,125,440
BloodImage_00348.jpg,RBC,373,116,470,221
BloodImage_00348.jpg,RBC,464,122,551,229
BloodImage_00348.jpg,RBC,288,84,375,191
BloodImage_00348.jpg,RBC,335,273,445,366
BloodImage_00348.jpg,RBC,569,195,640,286
BloodImage_00348.jpg,RBC,395,389,508,480
BloodImage_00348.jpg,WBC,62,7,294,225
BloodImage_00199.jpg,RBC,469,40,580,130
BloodImage_00199.jpg,RBC,375,55,488,154
BloodImage_00199.jpg,RBC,299,223,412,322
BloodImage_00199.jpg,RBC,477,239,578,328
BloodImage_00199.jpg,RBC,549,150,640,268
BloodImage_00199.jpg,RBC,405,165,519,281
BloodImage_00199.jpg,RBC,43,350,156,449
BloodImage_00199.jpg,RBC,85,1,192,96
BloodImage_00199.jpg,RBC,249,352,372,459
BloodImage_00199.jpg,RBC,420,340,544,468
BloodImage_00199.jpg,WBC,73,63,304,283
BloodImage_00199.jpg,Platelets,336,136,371,167
BloodImage_00166.jpg,RBC,480,2,589,93
BloodImage_00166.jpg,RBC,347,199,455,314
BloodImage_00166.jpg,RBC,494,357,578,466
BloodImage_00166.jpg,RBC,549,81,633,190
BloodImage_00166.jpg,RBC,383,353,491,468
BloodImage_00166.jpg,RBC,347,1,453,96
BloodImage_00166.jpg,RBC,55,77,182,191
BloodImage_00166.jpg,RBC,254,28,368,129
BloodImage_00166.jpg,RBC,5,198,127,299
BloodImage_00166.jpg,RBC,403,165,512,285
BloodImage_00166.jpg,RBC,408,264,505,367
BloodImage_00166.jpg,WBC,1,332,225,479
BloodImage_00166.jpg,Platelets,509,182,555,223
BloodImage_00172.jpg,RBC,110,213,230,332
BloodImage_00172.jpg,RBC,230,227,344,335
BloodImage_00172.jpg,RBC,185,1,281,101
BloodImage_00172.jpg,RBC,55,95,180,212
BloodImage_00172.jpg,RBC,36,150,133,256
BloodImage_00172.jpg,RBC,20,334,123,454
BloodImage_00172.jpg,RBC,352,228,455,324
BloodImage_00172.jpg,RBC,457,187,574,300
BloodImage_00172.jpg,RBC,361,330,478,443
BloodImage_00172.jpg,RBC,128,355,245,468
BloodImage_00172.jpg,RBC,566,274,640,386
BloodImage_00172.jpg,RBC,445,253,565,352
BloodImage_00172.jpg,RBC,309,327,428,417
BloodImage_00172.jpg,RBC,415,1,534,90
BloodImage_00172.jpg,WBC,258,34,467,245
BloodImage_00012.jpg,WBC,2,187,228,359
BloodImage_00012.jpg,RBC,349,146,475,240
BloodImage_00012.jpg,RBC,377,210,483,314
BloodImage_00012.jpg,RBC,401,299,507,403
BloodImage_00012.jpg,RBC,296,281,386,387
BloodImage_00012.jpg,RBC,251,311,344,439
BloodImage_00012.jpg,RBC,168,304,264,402
BloodImage_00012.jpg,RBC,14,335,125,434
BloodImage_00012.jpg,RBC,126,393,251,479
BloodImage_00012.jpg,RBC,329,376,412,477
BloodImage_00012.jpg,RBC,519,356,622,455
BloodImage_00012.jpg,RBC,476,257,579,356
BloodImage_00012.jpg,RBC,489,193,592,292
BloodImage_00012.jpg,RBC,564,232,640,328
BloodImage_00012.jpg,Platelets,417,403,463,440
BloodImage_00012.jpg,Platelets,351,44,397,81
BloodImage_00012.jpg,RBC,220,20,303,107
BloodImage_00012.jpg,RBC,495,82,605,204
BloodImage_00012.jpg,RBC,299,431,381,480
BloodImage_00006.jpg,WBC,117,190,290,360
BloodImage_00006.jpg,Platelets,89,184,131,221
BloodImage_00006.jpg,Platelets,65,203,107,240
BloodImage_00006.jpg,Platelets,333,1,372,30
BloodImage_00006.jpg,RBC,79,357,202,459
BloodImage_00006.jpg,RBC,495,1,620,114
BloodImage_00006.jpg,RBC,353,327,476,463
BloodImage_00006.jpg,RBC,449,319,565,393
BloodImage_00006.jpg,RBC,291,104,403,194
BloodImage_00006.jpg,RBC,211,76,323,166
BloodImage_00006.jpg,RBC,207,350,319,440
BloodImage_00006.jpg,RBC,253,298,371,403
BloodImage_00006.jpg,RBC,546,368,639,480
BloodImage_00006.jpg,RBC,482,223,617,327
BloodImage_00006.jpg,RBC,503,160,619,246
BloodImage_00006.jpg,RBC,373,142,489,235
BloodImage_00006.jpg,RBC,108,121,235,216
BloodImage_00006.jpg,RBC,16,59,143,154
BloodImage_00210.jpg,RBC,300,67,423,169
BloodImage_00210.jpg,RBC,466,85,589,187
BloodImage_00210.jpg,RBC,458,145,581,247
BloodImage_00210.jpg,RBC,414,260,536,345
BloodImage_00210.jpg,RBC,188,193,284,298
BloodImage_00210.jpg,RBC,88,236,184,341
BloodImage_00210.jpg,RBC,28,48,124,153
BloodImage_00210.jpg,RBC,228,397,331,480
BloodImage_00210.jpg,RBC,201,102,303,193
BloodImage_00210.jpg,RBC,283,279,390,380
BloodImage_00210.jpg,RBC,559,330,640,444
BloodImage_00210.jpg,RBC,2,359,112,463
BloodImage_00210.jpg,WBC,343,335,558,479
BloodImage_00204.jpg,RBC,4,376,110,475
BloodImage_00204.jpg,RBC,294,50,400,149
BloodImage_00204.jpg,RBC,146,208,231,286
BloodImage_00204.jpg,RBC,485,308,584,407
BloodImage_00204.jpg,RBC,567,193,640,294
BloodImage_00204.jpg,RBC,429,65,528,164
BloodImage_00204.jpg,RBC,524,15,623,106
BloodImage_00204.jpg,RBC,337,1,441,96
BloodImage_00204.jpg,RBC,37,142,139,256
BloodImage_00204.jpg,RBC,61,38,192,176
BloodImage_00204.jpg,RBC,136,395,216,476
BloodImage_00204.jpg,RBC,435,180,548,266
BloodImage_00204.jpg,RBC,435,426,527,477
BloodImage_00204.jpg,RBC,598,60,640,152
BloodImage_00204.jpg,WBC,253,255,439,430
BloodImage_00204.jpg,Platelets,266,54,304,83
BloodImage_00204.jpg,Platelets,1,250,29,282
BloodImage_00205.jpg,RBC,157,140,250,245
BloodImage_00205.jpg,RBC,1,209,93,314
BloodImage_00205.jpg,RBC,73,299,168,415
BloodImage_00205.jpg,RBC,359,352,454,448
BloodImage_00205.jpg,RBC,379,133,473,247
BloodImage_00205.jpg,RBC,280,122,376,229
BloodImage_00205.jpg,RBC,348,229,450,337
BloodImage_00205.jpg,RBC,416,234,518,342
BloodImage_00205.jpg,RBC,447,365,549,473
BloodImage_00205.jpg,RBC,316,1,416,64
BloodImage_00205.jpg,RBC,26,58,133,166
BloodImage_00205.jpg,RBC,423,1,524,81
BloodImage_00205.jpg,RBC,498,1,600,66
BloodImage_00205.jpg,WBC,150,238,337,426
BloodImage_00211.jpg,RBC,86,283,187,385
BloodImage_00211.jpg,RBC,43,180,144,282
BloodImage_00211.jpg,RBC,213,16,314,118
BloodImage_00211.jpg,RBC,84,42,185,144
BloodImage_00211.jpg,RBC,541,138,640,253
BloodImage_00211.jpg,RBC,541,337,640,452
BloodImage_00211.jpg,RBC,452,18,551,133
BloodImage_00211.jpg,RBC,515,16,636,140
BloodImage_00211.jpg,RBC,184,175,282,270
BloodImage_00211.jpg,RBC,210,266,308,361
BloodImage_00211.jpg,RBC,429,333,534,436
BloodImage_00211.jpg,RBC,265,114,344,223
BloodImage_00211.jpg,WBC,279,202,403,308
BloodImage_00239.jpg,RBC,360,170,469,286
BloodImage_00239.jpg,RBC,375,1,479,110
BloodImage_00239.jpg,RBC,239,156,362,294
BloodImage_00239.jpg,RBC,478,188,581,284
BloodImage_00239.jpg,RBC,449,86,541,183
BloodImage_00239.jpg,RBC,146,24,246,117
BloodImage_00239.jpg,RBC,51,267,167,354
BloodImage_00239.jpg,RBC,169,234,258,312
BloodImage_00239.jpg,RBC,174,283,264,396
BloodImage_00239.jpg,RBC,573,198,640,336
BloodImage_00239.jpg,RBC,93,113,208,238
BloodImage_00239.jpg,WBC,242,266,457,471
BloodImage_00007.jpg,WBC,193,92,387,285
BloodImage_00007.jpg,RBC,17,298,134,402
BloodImage_00007.jpg,RBC,64,372,175,479
BloodImage_00007.jpg,RBC,119,330,230,437
BloodImage_00007.jpg,RBC,169,265,259,374
BloodImage_00007.jpg,RBC,191,291,281,400
BloodImage_00007.jpg,RBC,213,305,303,414
BloodImage_00007.jpg,RBC,247,315,337,424
BloodImage_00007.jpg,RBC,495,300,601,402
BloodImage_00007.jpg,RBC,534,371,640,473
BloodImage_00007.jpg,RBC,510,7,616,109
BloodImage_00007.jpg,RBC,515,44,639,152
BloodImage_00007.jpg,RBC,18,124,142,232
BloodImage_00007.jpg,RBC,70,63,194,171
BloodImage_00007.jpg,RBC,19,29,143,137
BloodImage_00007.jpg,RBC,270,1,392,71
BloodImage_00007.jpg,RBC,254,427,340,480
BloodImage_00007.jpg,RBC,298,434,381,480
BloodImage_00013.jpg,WBC,31,208,238,406
BloodImage_00013.jpg,RBC,255,283,371,392
BloodImage_00013.jpg,RBC,405,288,517,420
BloodImage_00013.jpg,RBC,369,77,486,223
BloodImage_00013.jpg,RBC,90,98,200,189
BloodImage_00013.jpg,RBC,203,365,313,456
BloodImage_00013.jpg,RBC,318,396,427,480
BloodImage_00013.jpg,RBC,574,160,639,281
BloodImage_00013.jpg,RBC,466,57,564,174
BloodImage_00013.jpg,RBC,547,48,638,144
BloodImage_00013.jpg,RBC,500,214,599,325
BloodImage_00013.jpg,RBC,184,12,299,118
BloodImage_00013.jpg,RBC,105,34,220,140
BloodImage_00013.jpg,RBC,455,404,555,480
BloodImage_00013.jpg,RBC,324,402,424,478
BloodImage_00167.jpg,RBC,28,286,134,382
BloodImage_00167.jpg,RBC,82,201,181,296
BloodImage_00167.jpg,RBC,60,1,159,85
BloodImage_00167.jpg,RBC,180,3,286,107
BloodImage_00167.jpg,RBC,329,1,455,85
BloodImage_00167.jpg,RBC,304,97,405,202
BloodImage_00167.jpg,RBC,408,128,509,233
BloodImage_00167.jpg,RBC,468,266,582,349
BloodImage_00167.jpg,RBC,158,374,272,480
BloodImage_00167.jpg,RBC,507,79,621,185
BloodImage_00167.jpg,RBC,469,29,583,135
BloodImage_00167.jpg,RBC,526,189,640,272
BloodImage_00167.jpg,RBC,194,204,295,310
BloodImage_00167.jpg,RBC,133,109,245,227
BloodImage_00167.jpg,WBC,225,259,456,479
BloodImage_00198.jpg,RBC,268,5,377,100
BloodImage_00198.jpg,RBC,478,99,587,194
BloodImage_00198.jpg,RBC,116,385,225,480
BloodImage_00198.jpg,RBC,309,116,439,226
BloodImage_00198.jpg,RBC,382,61,489,149
BloodImage_00198.jpg,RBC,354,1,467,88
BloodImage_00198.jpg,RBC,176,76,285,171
BloodImage_00198.jpg,RBC,164,127,267,239
BloodImage_00198.jpg,RBC,431,295,549,410
BloodImage_00198.jpg,RBC,415,410,524,480
BloodImage_00198.jpg,RBC,300,403,427,480
BloodImage_00198.jpg,RBC,568,168,640,269
BloodImage_00198.jpg,RBC,40,340,131,434
BloodImage_00198.jpg,RBC,62,151,165,285
BloodImage_00198.jpg,Platelets,261,394,295,434
BloodImage_00198.jpg,WBC,243,208,452,400
BloodImage_00359.jpg,RBC,225,233,324,324
BloodImage_00359.jpg,RBC,483,222,562,302
BloodImage_00359.jpg,RBC,358,181,467,287
BloodImage_00359.jpg,RBC,335,369,444,475
BloodImage_00359.jpg,RBC,221,352,330,458
BloodImage_00359.jpg,RBC,378,279,488,378
BloodImage_00359.jpg,RBC,423,32,511,125
BloodImage_00359.jpg,RBC,515,289,629,384
BloodImage_00359.jpg,RBC,22,73,129,171
BloodImage_00359.jpg,RBC,125,75,224,166
BloodImage_00359.jpg,RBC,224,18,327,124
BloodImage_00359.jpg,RBC,326,73,427,190
BloodImage_00359.jpg,RBC,554,40,640,165
BloodImage_00359.jpg,RBC,143,1,242,65
BloodImage_00359.jpg,WBC,1,201,219,422
BloodImage_00159.jpg,RBC,239,6,331,103
BloodImage_00159.jpg,RBC,487,20,620,137
BloodImage_00159.jpg,RBC,418,171,524,282
BloodImage_00159.jpg,RBC,487,253,598,363
BloodImage_00159.jpg,RBC,274,382,384,480
BloodImage_00159.jpg,Platelets,192,36,236,79
BloodImage_00159.jpg,Platelets,149,78,191,117
BloodImage_00159.jpg,Platelets,544,213,600,267
BloodImage_00159.jpg,WBC,168,122,338,287
BloodImage_00171.jpg,RBC,16,195,119,303
